@relation 'Adult-weka.filters.unsupervised.attribute.ReplaceMissingValues_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.2-A5-M-1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 0.425relationship=Husband+0.425marital-status=Married-civ-spouse-0.325marital-status=Never-married+0.271sex=Male+0.232age... numeric
@attribute 0.461education-num+0.242native-country=United-States-0.228native-country=Mexico+0.227education=Bachelors+0.224occupation=Prof-specialty... numeric
@attribute -0.424race=Asian-Pac-Islander+0.422native-country=United-States+0.385race=White-0.23native-country=Philippines-0.166native-country=India... numeric
@attribute -0.353age-0.336relationship=Unmarried-0.335marital-status=Divorced+0.332marital-status=Never-married+0.317relationship=Own-child... numeric
@attribute '0.441race=White-0.428race=Black-0.291native-country=United-States+0.29 native-country=Mexico+0.232relationship=Not-in-family...' numeric
@attribute -0.571workclass=Private+0.333workclass=Self-emp-not-inc+0.311workclass=Local-gov+0.254occupation=Farming-fishing+0.229occupation=Protective-serv... numeric
@attribute '-0.388relationship=Wife+0.362relationship=Not-in-family+0.267hours-per-week-0.244occupation=Prof-specialty+0.24 race=Asian-Pac-Islander...' numeric
@attribute -0.355race=Black+0.275race=Asian-Pac-Islander+0.273relationship=Wife+0.254occupation=Adm-clerical-0.228fnlwgt... numeric
@attribute 0.409occupation=Prof-specialty-0.32education=Some-college-0.275occupation=Exec-managerial-0.236occupation=Adm-clerical+0.209education=Prof-school... numeric
@attribute '-0.333occupation=Sales+0.312occupation=Protective-serv+0.3  workclass=Local-gov-0.275workclass=Self-emp-inc-0.273workclass=Self-emp-not-inc...' numeric
@attribute income {<=50K,>50K}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
-1.903705,-0.032575,0.784409,-2.049913,0.432614,-1.247087,0.143193,1.101605,0.311868,-1.836844,<=50K,cluster4
1.479634,-1.064422,0.796381,0.55073,-0.27442,-1.478523,-0.508498,-0.526025,-0.207517,0.884725,<=50K,cluster2
-0.78632,0.374274,1.212842,0.757501,0.515504,-0.085538,1.624205,0.05022,-0.074142,0.353466,<=50K,cluster5
-0.495734,2.4702,-0.213764,-1.088901,1.714047,-1.615852,1.251386,-1.107793,-1.448485,-0.385082,<=50K,cluster4
-3.006883,-5.439877,-2.74032,-2.341252,5.192784,1.356876,-2.660149,-1.067771,-2.11869,-0.859919,<=50K,cluster1
0.913704,4.139598,-1.052738,0.584492,1.862421,2.022118,0.772797,-0.97061,2.785099,-0.498381,>50K,cluster0
1.496964,-0.60034,0.982994,0.78378,-0.373357,-0.922536,-0.393073,0.681139,-1.068943,-1.220558,>50K,cluster2
-0.246057,3.031247,-0.751351,-1.448624,2.173047,-1.029145,-0.360481,-0.770608,2.998999,-0.260421,<=50K,cluster4
-2.809405,-0.297334,-1.245032,-3.491335,-2.510382,-0.947827,-0.044362,-1.079465,0.030906,-0.705426,<=50K,cluster4
-1.506593,-2.646139,1.026686,0.835044,0.442927,0.834715,0.858162,-1.032022,0.267357,0.058294,<=50K,cluster5
1.404465,-1.099426,1.203024,0.750385,-0.833788,-0.568105,-0.395974,0.177325,-0.514782,0.35705,<=50K,cluster2
2.11114,-1.635009,1.024604,-0.525919,-0.702567,1.785827,0.538967,0.638152,0.485529,0.290631,<=50K,cluster0
1.859542,-2.515455,0.77635,-0.954901,0.464153,-0.205946,-0.418913,0.01822,0.224554,-1.272219,>50K,cluster2
1.992261,0.3482,0.471858,1.641392,0.058092,-1.327603,0.085519,-0.953365,-1.423403,-0.993391,<=50K,cluster2
2.838901,-2.178151,-1.428415,-0.261767,1.809106,1.63796,1.629549,0.879392,-0.42607,1.057556,>50K,cluster0
-1.258638,0.998715,0.346816,-1.984412,0.463771,-1.492018,0.482003,0.254312,-1.032283,0.818147,<=50K,cluster4
-0.408432,-7.928476,-3.965588,0.521799,3.83982,1.419429,-2.743948,-3.681295,-2.961512,0.14549,<=50K,cluster1
1.793435,-1.131523,1.193353,0.198511,-0.522792,-1.220717,0.736765,0.442531,0.041445,-0.426736,<=50K,cluster2
3.751651,1.542363,-0.283026,0.406126,0.268026,0.346571,0.755606,-0.026381,-1.865177,-2.220259,>50K,cluster0
-3.401537,0.349207,1.311513,1.935273,-0.365963,0.533554,-1.438318,1.758024,0.226685,-0.832955,<=50K,cluster5
-0.107022,-0.440377,0.768813,-2.637396,0.146327,-1.342181,1.791319,-0.023494,0.185326,0.947316,<=50K,cluster4
-0.277346,-0.204933,0.372459,-1.097703,-0.411915,-1.684349,-2.560598,2.38069,-0.575099,1.031503,>50K,cluster4
-1.562339,1.535796,-0.521003,-2.513339,0.984779,-1.513129,-1.254059,1.213419,1.600244,-1.834988,<=50K,cluster4
-1.812803,0.275534,0.820519,0.464687,0.588251,0.282029,0.350476,-0.216888,-0.072041,-0.402322,<=50K,cluster5
1.792429,-0.695426,0.439355,-0.610749,-0.060236,-1.039554,-1.370385,0.125943,2.32062,0.377466,<=50K,cluster2
-2.861579,0.952893,1.261661,1.521001,-0.395609,0.105976,-0.951641,2.296676,-0.939751,0.047588,<=50K,cluster5
0.560998,-0.664053,-0.808411,0.311113,-3.134999,-0.736752,-0.865129,-1.260521,-1.906731,-0.380595,>50K,cluster2
-1.992877,0.151251,1.612602,2.752681,-0.297982,0.32659,-0.006787,0.346247,-1.263359,-1.242311,<=50K,cluster5
-1.583975,-0.976185,1.569975,1.121995,-0.404014,-0.363018,0.557599,0.051701,1.042161,0.707655,<=50K,cluster5
-1.984774,0.916539,0.509334,-1.45938,0.956494,-0.613768,0.587335,0.55787,-0.376135,-0.32958,<=50K,cluster4
-2.35343,0.432359,0.714837,-1.251721,-0.248497,-0.878867,-0.027796,1.502264,-0.272912,0.755739,<=50K,cluster4
-1.821947,0.274482,1.186939,0.158068,0.223671,-0.296635,1.352135,0.316678,-0.064113,1.435844,<=50K,cluster5
-2.095992,-0.223369,0.402778,-1.480657,1.669545,-0.262292,-0.128045,-1.035621,1.318951,-0.009281,<=50K,cluster4
-0.810865,-0.566018,-0.092007,-3.415843,2.42518,-0.255256,-0.633424,-0.053075,3.737317,-1.603407,<=50K,cluster4
1.145026,-0.511505,0.687863,0.18511,-0.512379,-0.721121,-1.089783,0.747276,-1.772528,0.480131,>50K,cluster2
-0.964052,3.202737,-0.135668,1.707618,0.321568,2.351401,-1.203262,-0.137833,0.754086,0.851889,<=50K,cluster5
-3.042728,-0.886606,1.53531,2.414387,-0.426307,1.115183,-1.04134,0.208413,1.053967,-0.653715,<=50K,cluster5
4.06941,2.235401,-0.974503,0.425248,0.725039,1.649329,-0.342862,-0.655241,2.470204,-0.446395,>50K,cluster0
1.027494,-2.338243,1.143203,0.29185,-0.390634,-0.913074,-0.836854,-0.335759,0.97006,-0.163129,<=50K,cluster2
1.409154,-2.961571,1.170394,-0.451417,-0.381734,-0.23614,-0.451575,-0.549923,0.863873,-0.021167,<=50K,cluster2
1.390106,-0.167709,0.617421,0.179585,-0.363839,-1.150962,-0.78787,0.585185,-1.0388,1.024846,<=50K,cluster2
-1.578204,1.22399,0.279458,-1.985499,1.26508,-1.270297,-0.352226,1.444201,0.55732,-0.570107,<=50K,cluster4
1.431557,-0.760574,-7.673048,4.077339,-1.262386,-2.213364,2.302355,1.365173,0.516077,1.129245,>50K,cluster3
0.919081,-2.650654,1.241554,0.118229,-0.430081,-0.778618,-0.606125,-0.481508,0.98893,-0.186472,<=50K,cluster2
-0.239349,3.407991,-1.48632,-2.295666,0.52081,1.42171,-2.101336,-0.812143,1.299699,0.971888,<=50K,cluster4
-0.851333,-0.23753,-0.072039,-2.720574,0.512024,1.874318,1.147093,1.482322,0.988478,-0.880329,<=50K,cluster4
1.275432,-2.319678,1.048031,-0.07847,-0.31837,-0.993525,-0.818358,-0.258318,1.143868,-0.258094,<=50K,cluster2
1.541584,3.108284,-1.218683,0.041656,0.420806,0.457909,-3.447978,1.442843,0.738888,0.439294,<=50K,cluster0
-0.859223,0.788259,0.982596,1.371879,-0.24647,4.330342,0.407951,1.696008,-0.239968,-0.691002,<=50K,cluster0
-1.202946,2.856521,-0.426914,0.21945,1.680927,-0.423271,-1.221668,-0.962218,2.456219,0.549302,<=50K,cluster5
-0.494633,2.547241,-0.069011,1.475516,1.471502,-0.029546,0.262545,-2.117665,1.487746,0.921425,<=50K,cluster5
-0.059958,2.178818,0.075311,-0.392612,1.50966,-1.37483,1.8304,-1.28591,-1.348976,-0.213013,<=50K,cluster4
2.371412,-1.192485,0.88434,0.266347,-0.605532,1.200855,0.904407,-0.585389,-0.751532,-0.391402,<=50K,cluster0
-3.31233,0.30128,1.27842,1.944825,-0.335812,0.562428,-1.345841,1.436944,-0.02432,-0.793198,<=50K,cluster5
1.652099,-0.192295,0.682161,0.709323,-0.219194,-1.36631,-0.459344,-0.017128,-1.068277,1.038684,>50K,cluster2
-1.685234,0.296204,0.594867,-2.445691,0.878288,-0.964149,1.258239,0.343625,0.978754,0.400406,<=50K,cluster4
-0.221402,3.038792,-1.0236,-1.63525,1.390102,-1.307113,-0.736153,-0.825111,2.287466,-1.065764,<=50K,cluster4
1.205969,-0.378857,0.740043,0.15209,-0.54397,-0.785578,-0.912651,1.214061,-1.465481,0.397911,<=50K,cluster2
0.552215,-3.669393,-6.924466,2.521462,-1.672441,-0.824096,2.192164,1.701224,2.832566,-0.253962,<=50K,cluster3
-1.815087,-0.111228,1.454863,0.896035,-0.540916,0.005403,0.283992,1.189724,0.119126,0.972252,<=50K,cluster5
3.239743,-0.743951,0.763308,-1.013745,-0.385289,1.250348,1.804667,1.074339,0.149934,-1.558204,>50K,cluster0
-2.367553,0.68217,1.418717,2.222753,-0.543085,0.296081,-0.858176,1.847373,-0.80484,0.210881,<=50K,cluster5
-1.945867,-1.015812,1.701496,1.656841,-0.504663,-0.24122,0.513718,-0.105133,0.762613,0.852026,<=50K,cluster5
1.589208,-1.746906,1.058779,0.272864,-0.584449,-1.40714,0.183041,-0.566853,0.313082,1.032775,<=50K,cluster2
3.114439,1.914659,-0.814779,0.168406,0.264301,1.398364,-1.698278,-1.299684,0.605144,0.794299,>50K,cluster0
-0.402361,-0.236383,1.248123,-1.431655,0.40125,-0.839891,3.008963,-1.097536,0.238534,1.535181,<=50K,cluster4
-2.078107,-0.326365,1.158702,0.349525,0.322014,0.093742,1.061072,-0.39526,1.012212,0.516094,<=50K,cluster5
-0.546086,0.167838,1.43427,1.376696,-0.400947,3.00868,1.263497,1.626774,-0.133218,-0.913495,<=50K,cluster5
-2.069841,1.25547,0.241384,0.061282,0.425647,-0.344751,-1.206342,0.115539,0.003008,-0.456024,<=50K,cluster5
3.546292,2.010317,-0.872013,1.002944,0.817468,-1.048186,-1.279675,-1.663037,2.437539,0.488505,>50K,cluster2
-2.300358,-0.149569,1.619098,1.515225,-0.671024,0.139333,0.145464,1.129928,-0.099662,1.128528,<=50K,cluster5
-0.827794,-0.526386,1.328781,-0.185708,0.423302,-0.277131,2.113543,-0.596353,0.881205,1.232252,<=50K,cluster5
1.593386,-0.968376,-2.015281,1.660883,2.496774,-1.270377,-1.538869,-0.432856,0.212145,2.031896,<=50K,cluster2
1.70909,-0.375169,0.696272,0.383013,-0.318616,-1.070271,-0.597202,0.577795,-1.355994,0.254172,>50K,cluster2
2.42791,0.555817,0.137415,-0.245409,-0.518621,1.739682,-1.020215,0.232616,-1.771791,0.582639,>50K,cluster0
-1.856127,-1.122514,1.600127,1.471441,-0.434803,-0.230771,0.367585,-0.473597,0.591455,0.869792,<=50K,cluster5
2.293301,0.81832,0.228558,1.214535,0.154254,-1.400337,-0.047174,-0.474724,-1.237608,-0.59011,>50K,cluster2
-1.990083,-0.932854,1.861288,2.0013,-0.520094,0.388909,0.546104,-0.290561,0.782465,0.832555,<=50K,cluster5
-1.295979,0.04066,1.067379,-1.858319,0.742053,-1.097517,2.099134,0.06293,0.463453,1.393429,<=50K,cluster4
-1.872499,-0.279331,0.744005,-2.31209,0.177365,-1.236822,0.497741,0.017892,0.181663,0.767207,<=50K,cluster4
2.305762,0.570865,0.332184,1.299394,0.156017,-1.493337,-0.01601,-0.589144,-0.762947,-1.528026,>50K,cluster2
-1.559566,1.341843,1.116485,3.039811,0.098462,-0.323735,0.062356,0.285753,-0.223245,-1.330606,<=50K,cluster5
-1.886011,-1.705793,0.992955,1.598167,-0.134828,0.825658,0.037554,-1.620755,0.226857,0.349504,<=50K,cluster5
1.357071,3.333813,-1.139695,-1.499241,1.285487,1.44411,0.561814,-0.449524,2.744506,-2.542295,>50K,cluster0
3.872398,1.507604,-0.396929,-0.003457,0.341209,0.274208,0.506345,0.055782,-1.61986,-2.307401,>50K,cluster0
1.932514,-0.827773,0.490153,-0.262312,-0.066276,-0.889859,-0.767611,-0.738427,1.345078,0.721062,>50K,cluster2
-2.739418,-1.56082,-0.760213,1.75878,2.16336,-0.195174,0.221165,0.464504,-1.043641,0.240191,<=50K,cluster5
2.488607,0.640114,0.17529,-0.113983,-1.347669,3.527265,-1.506235,0.341615,-1.461803,3.269059,>50K,cluster0
1.349994,-0.55457,1.08125,1.070885,-0.442293,-0.88496,-0.287687,0.794189,-1.10502,-1.178158,<=50K,cluster2
3.051857,1.728347,-0.491699,0.308481,-0.020726,0.960861,-0.477295,-0.317876,-1.345408,0.189174,>50K,cluster0
2.428763,0.973747,-0.134043,0.072332,-0.27461,1.759634,-1.324922,0.404642,0.236367,0.68766,>50K,cluster0
-0.677841,2.131846,-0.480676,-1.763195,1.088751,-1.859822,0.176721,-0.820792,-2.027733,-0.768835,<=50K,cluster4
-0.565162,0.593588,-0.352837,-0.437798,-0.651576,1.593212,-1.266758,1.864,-3.020681,0.8956,<=50K,cluster0
2.210478,-0.232466,-8.00973,3.436372,-0.987222,-1.839082,2.124881,1.175533,1.59863,0.671166,>50K,cluster3
-2.835391,0.507281,-0.438736,-0.138494,-2.577772,-0.418303,-0.204544,-0.521437,-1.648298,-2.021429,<=50K,cluster5
1.841811,-2.42992,1.292357,-0.624493,-0.37656,-0.492983,0.088547,0.299154,1.421747,-0.25314,<=50K,cluster2
-1.120005,-0.497327,1.34952,0.176549,0.73489,1.304698,2.381827,-0.030428,0.860718,-0.283419,<=50K,cluster5
1.180334,1.720358,-0.444712,-2.115014,1.163819,1.838763,2.103978,0.101382,-1.502376,-2.864931,<=50K,cluster0
-0.711878,-0.324874,1.270069,-1.31748,0.603193,-0.85065,2.673959,-0.465683,0.365464,1.578392,<=50K,cluster4
-0.444997,-0.506754,-2.846966,2.190697,0.817073,-1.115071,0.699275,2.481309,-2.139221,-0.490079,<=50K,cluster5
1.680341,-0.159452,0.408487,0.652439,0.010723,-0.575196,-1.395027,-0.33428,0.14021,-0.053598,>50K,cluster2
-4.022065,-0.526815,-4.016667,-0.074587,-2.475454,0.369505,-0.955143,-3.530477,-4.276983,-0.922202,<=50K,cluster5
1.95572,-0.2811,0.836928,0.425921,-0.165503,-1.410332,-0.045182,0.549491,-0.268173,-0.666314,>50K,cluster2
2.463243,0.541155,0.070392,-0.442924,-1.259136,3.339901,-1.283417,0.71006,-1.368795,2.821722,>50K,cluster0
-1.557123,0.771766,1.293766,1.444955,0.517903,-0.189419,1.366103,0.31641,-0.720152,-1.040948,<=50K,cluster5
1.715176,-1.04792,0.884348,0.175994,-0.399188,-1.045445,0.093238,-0.449185,-0.777694,0.286442,>50K,cluster2
-1.476061,-1.297004,-1.176597,-1.289299,-2.853384,-0.722309,-3.586402,0.569874,1.093461,-1.974906,>50K,cluster4
-0.589939,1.463645,0.644335,-0.570006,1.129813,-1.264282,1.93547,-0.633451,-1.174885,-0.144098,>50K,cluster4
-1.698424,-0.18704,1.153471,0.209575,0.351942,0.019088,1.597473,-0.244622,1.055318,0.429542,<=50K,cluster5
1.063392,-2.566945,-1.043326,0.863054,1.514068,-1.205784,-0.63701,0.522766,-1.355094,2.163528,<=50K,cluster2
-1.921793,0.555818,0.988624,0.99281,0.111412,-0.036396,-0.563029,0.358391,1.86837,0.327498,<=50K,cluster5
-0.517036,0.807259,-0.078147,0.967168,0.707053,2.63741,0.076177,-0.104762,1.018782,-0.446195,<=50K,cluster5
-3.364555,-0.193356,-0.482801,1.194188,-2.482893,0.759957,-1.691966,-1.608254,1.730234,-1.484522,<=50K,cluster5
-1.693158,-0.373201,1.708248,2.376467,-0.415135,0.574565,0.279818,0.177275,-0.771477,0.275748,<=50K,cluster5
-2.232482,2.342627,0.425776,0.763558,-0.492587,2.36431,-1.764893,1.623829,-0.989398,2.001893,<=50K,cluster5
2.285294,1.097055,-0.221391,-1.04862,-0.799776,0.793697,-0.631053,1.35694,-2.312875,1.529738,<=50K,cluster0
2.077472,-1.764202,1.137537,-0.434968,-0.550844,-0.985002,0.514325,-0.018626,0.604115,0.967587,<=50K,cluster2
2.005907,-1.551172,-0.372814,-1.255912,-3.367564,2.058353,1.578946,0.226708,1.396485,-0.387513,<=50K,cluster0
1.303908,-3.027415,-1.557296,-0.362526,2.024751,-0.579426,-0.893254,0.232625,-0.7693,0.330718,<=50K,cluster2
2.040509,-1.056291,0.876628,0.264461,-0.254884,-1.010759,-0.090781,-0.506875,-0.411195,1.041927,>50K,cluster2
-0.316237,1.000999,0.595729,-2.647962,0.947873,1.105189,2.730744,1.241488,0.364755,-1.287275,<=50K,cluster4
-1.199138,2.245838,-0.346697,-2.163139,0.730239,-1.855895,0.037493,0.741806,-1.521782,0.181768,<=50K,cluster4
-1.760873,1.257022,-0.403858,-0.448972,-0.170811,1.970889,-0.465787,2.372018,-2.522154,0.521792,<=50K,cluster5
-1.80302,-1.796528,-1.353239,-0.003021,1.101458,-0.209563,1.481036,-1.153899,-1.930363,0.675808,<=50K,cluster1
2.934834,-1.442807,0.973141,-0.754769,-0.607797,1.6911,1.672919,0.462671,0.202538,0.189768,<=50K,cluster0
1.882008,-0.354193,0.642496,0.483158,-0.199877,-0.859814,-0.491036,0.045217,-1.726255,-0.639858,<=50K,cluster2
-2.116881,1.040217,0.364601,-1.252397,0.365714,-0.785683,-0.076145,0.66789,-1.468046,0.005226,<=50K,cluster4
-2.776361,0.811837,1.269651,2.11532,-0.227227,-0.051999,-1.019488,1.330845,-1.106289,0.055037,<=50K,cluster5
-0.716737,4.002814,-0.757717,0.506487,1.260109,2.091842,-0.688673,-0.625428,1.883767,1.51021,<=50K,cluster5
-1.116211,0.926016,0.671032,-1.8122,1.012385,-1.336443,1.926485,-0.057352,-0.472625,0.388706,<=50K,cluster4
0.679593,-1.0014,-1.219539,-1.301052,-3.648084,2.231927,-1.228859,-1.685991,0.108903,0.807024,<=50K,cluster0
-1.207698,1.999028,-0.367299,-3.397285,0.005457,1.321366,-0.910639,1.49676,-2.10182,1.397211,<=50K,cluster4
-2.803689,0.438214,-1.93097,-1.534005,-1.442197,-0.228368,0.04741,-1.202377,-1.892016,-0.411743,<=50K,cluster4
2.625696,0.905014,0.070637,1.216265,0.244449,-1.475144,-0.189965,-0.911884,-1.366651,-0.613239,>50K,cluster2
-1.511482,0.235716,0.230085,-2.298817,-0.097512,-1.457879,0.061403,0.074336,-0.713346,-0.698595,<=50K,cluster4
1.95789,0.433705,0.474454,1.418515,0.045805,-1.419871,-0.097241,-0.359851,-0.889138,-1.112256,<=50K,cluster2
-1.724882,-2.379655,0.986563,-1.224606,0.557108,-0.036928,0.10382,-0.05292,1.213558,-0.733069,<=50K,cluster4
1.273409,-1.185625,-2.766255,1.192243,-2.331875,-0.945639,1.557306,1.289755,-0.072737,-0.554594,>50K,cluster2
1.906429,-1.074198,1.132427,0.618823,-0.510745,-0.642568,0.297544,0.35872,-0.839482,0.339734,<=50K,cluster2
-1.643191,-0.643106,1.301749,0.482049,0.359859,-0.621381,1.596051,-1.047493,0.671482,1.225898,<=50K,cluster5
1.776099,-1.731297,1.355169,0.172225,-0.93724,-0.814817,0.755618,-0.567511,0.228046,1.219778,<=50K,cluster2
-0.419506,-0.585725,-1.110495,-1.529421,-2.882833,-1.736607,-2.1133,0.459067,-0.121403,-1.518317,<=50K,cluster4
3.818216,2.350745,-1.3107,0.032993,0.216799,1.210256,-1.18947,-1.296959,1.412911,-0.634316,>50K,cluster0
-0.615086,1.237008,0.101905,-0.576649,0.979557,-0.829577,0.356658,-1.419197,0.931072,0.275214,<=50K,cluster4
2.721395,-5.209428,-2.298716,-0.880188,4.984109,4.12678,-0.565834,1.270828,-1.692522,-2.255263,<=50K,cluster1
-2.464543,0.617335,1.01676,-0.19899,0.341977,-0.493906,0.847913,0.664263,-0.170428,1.312212,<=50K,cluster5
2.336539,0.530865,0.432274,1.198229,0.097983,-1.494046,0.322597,-0.297397,-0.858295,-1.197373,<=50K,cluster2
-2.775318,-0.726592,0.94799,0.92129,0.54804,0.666875,-1.98708,0.32716,2.331542,-0.768681,<=50K,cluster5
0.436405,1.896488,0.278131,0.063254,0.819807,-1.15798,1.287188,-0.421837,-1.187005,-0.77271,<=50K,cluster2
-1.872237,-0.848113,1.083553,-0.31144,-0.306518,-0.956019,0.463194,-0.059645,0.643041,0.723977,<=50K,cluster5
-1.387086,-0.687955,1.000256,1.576527,0.025317,0.359498,0.741029,0.333588,-0.468637,0.257526,<=50K,cluster5
4.633666,2.229309,-0.904114,0.564187,0.716572,0.410965,-0.284483,-1.414522,0.257942,-4.52961,>50K,cluster0
2.068336,0.173019,-3.785525,1.724941,1.044441,-1.595085,0.532204,1.187809,-1.004599,1.723461,>50K,cluster2
-2.098387,-0.518672,1.492749,2.103729,0.02663,0.86799,-0.622815,-0.140769,2.263502,-0.623288,<=50K,cluster5
-1.112785,1.897034,0.571754,2.934805,0.484867,-0.007627,-0.433857,-0.672383,0.91383,-0.198159,<=50K,cluster5
1.79679,-1.747462,1.341017,0.128863,-0.689065,-0.876634,0.808263,0.037532,0.308096,1.206175,>50K,cluster2
1.908845,0.455961,0.529434,1.608211,0.010963,-1.38877,0.033662,-0.383315,-0.995543,-1.074876,>50K,cluster2
-1.910297,1.103827,0.901408,0.816207,-0.013699,-0.358594,-0.385203,1.147193,-0.79459,0.647869,<=50K,cluster5
-1.721968,0.877727,1.160791,2.575087,0.008315,0.538493,-0.666082,0.373114,0.633206,-0.249348,<=50K,cluster5
-0.643526,1.472983,-0.012139,-2.286683,1.677432,-1.499601,0.4093,0.04177,0.41283,-0.839325,<=50K,cluster4
1.631988,-1.664856,1.317959,0.21605,-0.346743,0.62427,1.045723,0.895872,0.593273,-0.409039,<=50K,cluster2
-1.040509,-0.446402,1.508734,0.384839,0.303233,-0.193105,2.426159,-0.525075,0.678957,1.330666,<=50K,cluster5
-2.016626,-0.853637,-0.139584,0.52021,-1.533267,2.308196,2.239346,-1.108457,1.106818,-1.579563,<=50K,cluster5
2.18877,0.519446,0.467931,1.314075,0.065607,-1.470205,0.21147,-0.246007,-0.837084,-1.171126,>50K,cluster2
3.683895,2.174662,-0.887038,0.777217,0.64607,1.737078,-0.613818,-0.689505,2.38524,-0.345113,>50K,cluster0
1.145964,-1.091135,1.161767,1.131227,-0.52845,-0.474527,-0.506225,0.121845,-0.513642,0.167863,<=50K,cluster2
2.22006,-1.067139,0.807787,0.183421,-0.317246,-1.236008,0.45513,-0.136027,-0.854624,0.047679,>50K,cluster2
-3.760469,-5.721211,-2.455813,-0.628188,7.642524,2.121658,-1.973967,-2.248871,-1.780803,-0.711535,<=50K,cluster1
0.098342,2.187115,-3.438536,-1.030973,4.756862,-1.060939,-0.682153,-1.207897,1.219196,0.776953,<=50K,cluster4
0.53908,-4.353896,-6.801548,2.095821,-2.116059,-2.833321,2.543293,3.400201,1.153587,3.024332,<=50K,cluster3
-3.12152,-4.472588,-1.440306,0.1483,3.323196,1.591933,-1.763313,-1.40446,-1.081471,-0.534196,<=50K,cluster1
-2.135278,0.07085,1.532824,1.863709,-0.282165,0.306407,0.006307,0.78998,-0.684924,0.066225,<=50K,cluster5
-1.227759,1.271167,0.176589,-2.141602,0.570058,-1.386722,0.156678,0.782227,-1.948611,-0.913601,<=50K,cluster4
-1.129975,2.385636,0.156667,0.992278,1.31251,-0.904252,0.961802,-0.954645,-1.100191,-0.573779,<=50K,cluster5
1.716869,-0.019788,0.470748,0.988515,-0.022295,-0.560152,-1.102816,-0.346619,0.089767,-0.196755,>50K,cluster2
-1.785302,-0.369991,-1.996509,-2.328892,3.405432,-1.188479,0.38494,1.009785,-0.037636,1.543877,<=50K,cluster4
-1.853995,1.8092,0.240906,0.933818,1.076528,-0.43164,0.668427,-0.67127,0.00004,-0.44104,<=50K,cluster5
2.575699,1.515333,-0.363736,1.513257,0.48075,-0.722466,-1.238342,-1.221717,2.549245,-0.729868,>50K,cluster2
1.746007,-1.90584,0.912071,-0.64148,-0.466204,-1.492637,-0.024565,-0.283477,0.731533,0.879192,<=50K,cluster2
5.16821,3.036777,-1.586194,0.653055,1.096164,0.694218,-0.98148,-1.809305,3.08976,-4.95711,>50K,cluster0
-2.05624,0.596413,1.296568,1.766573,-0.054675,-0.030731,-0.189133,0.883216,-1.093055,-1.553864,<=50K,cluster5
-2.106001,0.680098,0.900324,-0.718243,0.432638,-0.622776,0.923054,0.901802,0.155034,1.158374,<=50K,cluster4
-1.209292,-0.551281,1.052942,-0.688893,1.192903,1.284114,1.918248,-0.551593,0.279488,-0.830695,<=50K,cluster5
-2.181969,0.59628,1.449589,2.02469,-0.51787,0.345466,-0.267681,1.705299,-1.092666,0.22567,<=50K,cluster5
-2.43751,1.831364,-3.065862,3.36326,-1.375141,-0.733516,0.141784,1.126174,1.963846,-0.350221,<=50K,cluster5
-3.124516,-2.391547,0.109606,1.218058,-2.71255,1.273816,-0.496598,-2.397226,0.655362,-1.132261,<=50K,cluster5
-2.114379,-0.342883,-1.065816,-2.292854,-2.520176,-0.613308,0.618617,-2.278081,-0.748755,0.170593,<=50K,cluster4
-2.128022,0.788394,0.698998,0.40627,0.87959,-0.244914,0.224316,-0.981036,1.360579,0.906571,<=50K,cluster5
0.893998,-1.478232,-0.560833,-0.026549,-3.207633,-0.382047,-0.427984,-1.578924,-1.177124,-0.380935,<=50K,cluster2
1.953289,0.979291,0.033841,1.579846,0.333553,-1.062662,-0.99303,-0.979269,0.483562,0.059901,<=50K,cluster2
-1.61749,-2.321224,0.245238,-3.794766,1.140209,0.06869,-1.158449,0.517258,2.401124,-2.157489,<=50K,cluster4
-1.4849,0.106151,0.744208,-1.253867,-1.153419,2.100416,-0.832397,0.243116,0.755024,1.592222,<=50K,cluster5
1.744437,-3.109793,1.143816,-0.451731,0.526761,1.500274,0.193761,0.720219,1.220424,-1.853989,<=50K,cluster0
-0.918723,-0.446632,1.224198,-1.370764,0.615524,-0.819153,2.21646,-0.605435,0.377747,1.614926,<=50K,cluster4
3.640536,0.699719,-8.551572,3.574927,-0.915155,-0.676721,3.265865,1.877804,0.043939,-1.420005,>50K,cluster3
3.087717,0.229046,0.368319,-0.587071,-0.183167,1.542084,0.547964,1.645203,-0.968864,-1.86894,<=50K,cluster0
2.998427,2.117599,-0.550588,0.428698,-0.038726,1.341724,-0.902201,-0.251243,-0.400286,0.951089,<=50K,cluster0
-3.241729,-0.182842,-0.698357,-0.829204,-2.226604,0.050427,0.552504,-1.699264,0.681807,-0.453244,<=50K,cluster5
-0.10978,0.249756,0.504126,0.360337,-0.136646,-1.523564,-2.561616,2.187091,-1.4224,-1.3796,>50K,cluster2
1.497583,-2.010122,1.154013,-0.227686,-0.233338,-0.691171,-0.337901,0.100033,0.68957,-1.707576,<=50K,cluster2
1.990984,-0.90993,0.984184,0.406393,-0.327145,-1.047041,0.107733,0.002263,-0.136216,0.991913,<=50K,cluster2
-1.595202,-1.597016,-1.062699,-1.746942,-2.402018,0.074043,0.360307,-2.378221,0.53923,-0.551509,<=50K,cluster4
